#####################################################################
# Alchemist log file - simulation started at: 2021-12-09T08:43+0000 #
#####################################################################
# random = 8.0
#
# The columns have the following meaning: 
# time localWarningInSystem[Min] localWarningInSystem[Max] localWarningInSystem[Mean] localWarningInSystem[Sum] meanWarningAtDetector[Sum] dataAtCollector[Sum] inSurveillanceArea[Sum] numDevicesAtDetector[Sum] localWarningInSurveillanceArea[Mean] localWarningInSurveillanceArea[Sum] sumWarningAtDetector[Mean] sumWarningAtDetector[Sum] meanWarningOverallAtDetector[Sum] meanWarningAtCollector[Sum] sumWarningAtCollector[Sum] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001230439556543 0.0 0.0 0.0 0.0 0.0 0.0 58.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 0.0 253.0 11.576235704498824 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.0000039076302714 0.0 0.0 0.0 0.0 0.0 0.0 269.0 51.67403206599061 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.000048560635543 0.0 0.0 0.0 0.0 0.0 0.0 270.0 105.25404186957529 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.000420747436831 0.0 0.0 0.0 0.0 0.0 0.0 270.0 170.33149888853063 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.000082623524218 0.0 0.0 0.0 0.0 0.0 0.0 271.0 213.52627440131988 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.000160545782266 0.0 0.0 0.0 0.0 0.0 0.0 272.0 242.04611498012778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.000353766997522 0.0 0.0 0.0 0.0 0.0 0.0 271.0 262.08272095707963 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.000079326906132 0.0 0.0 0.0 0.0 0.0 0.0 271.0 260.418399072408 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.00004542072758 0.0 0.0 0.0 0.0 0.0 0.0 272.0 267.0028814027253 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.000705274744744 0.0 0.0 0.0 0.0 0.0 0.0 273.0 269.2250898512681 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.00008492457441 0.0 0.0 0.0 0.0 0.0 0.0 272.0 268.5957749091979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.00007273241193 0.0 0.0 0.0 0.0 0.0 0.0 272.0 266.1068313275342 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.000540178771681 0.0 0.0 0.0 0.0 0.0 0.0 272.0 260.08788174429344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.000027926906972 0.0 0.0 0.0 0.0 0.0 0.0 272.0 265.6907425974807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.000623504126256 0.0 0.0 0.0 0.0 0.0 0.0 272.0 266.40918748927936 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.000058200790946 0.0 0.0 0.0 0.0 0.0 0.0 272.0 268.9941077613755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.000237712004754 0.0 0.0 0.0 0.0 0.0 0.0 272.0 268.2310340616137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.000111699621648 0.0 0.0 0.0 0.0 0.0 0.0 272.0 272.8233356299019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.000091855969664 0.0 0.0 0.0 0.0 0.0 0.0 272.0 269.99713287798056 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.000018657439007 0.0 0.0 0.0 0.0 0.0 0.0 272.0 271.7726434373679 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.000489179324152 0.0 0.0 0.0 0.0 0.0 0.0 271.0 276.5747728427983 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.000146549041318 0.0 0.0 0.0 0.0 0.0 0.0 271.0 271.70195167864995 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.000946899645527 0.0 0.0 0.0 0.0 0.0 0.0 271.0 272.21686421271676 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.00011310146438 0.0 0.0 0.0 0.0 0.0 0.0 272.0 269.1470237811542 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.000620131527842 0.0 0.0 0.0 0.0 0.0 0.0 271.0 270.90528310168673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.001230439556544 0.0 0.0 0.0 0.0 0.0 0.0 272.0 271.88982296357733 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.000263946165862 0.0 0.0 0.0 0.0 0.0 0.0 272.0 269.43959369463937 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.00115717258992 0.0 0.0 0.0 0.0 0.0 0.0 272.0 266.0486255903047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.000107256802032 0.0 0.0 0.0 0.0 0.0 0.0 271.0 270.84618068756635 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.000247446822627 5.9303582112323686E-95 45.33017862204646 0.9800979715470264 590.0189788713099 0.0 0.0 272.0 269.123067153345 2.168610461004733 589.8620453932879 0.003722667287838888 2.241045707278995 0.008327215243879702 0.0 0.0 
32.00007529449234 7.24420098333229E-95 45.26500043502056 0.98243172394503 591.4238978149077 0.0 0.0 272.0 270.6519655343485 2.1737938462831536 591.271926189018 0.1864073982483062 112.21725374548038 0.414618284866063 0.0 0.0 
33.000077252311144 6.65019201570448E-95 44.617855058027835 0.9830764938933819 591.812049323815 0.0 0.0 272.0 270.9817963235705 2.175246666931827 591.6670934054566 0.5580215328295374 335.92896276337973 1.2396735401453238 0.0 0.0 
34.000326794098626 6.65019201570448E-95 44.617855058027835 0.9835308414921428 592.0855665782695 0.0 0.0 272.0 273.4907477581779 2.176396950960637 591.979970661293 0.8929938072771136 537.5822719808174 1.9656323893492393 0.0 0.0 
35.0002945959716 5.7230147964934154E-95 44.554443656286686 0.9864310429588212 593.8314878612096 0.0 0.0 272.0 275.99710181424444 2.1828200793641757 593.7270615870559 1.0023207216049324 603.3970744061701 2.18624424111626 0.0 0.0 
36.00004489010366 5.13927693527083E-95 44.554443656286686 0.9887175296730298 595.2079528631635 0.0 0.0 271.0 269.5886438879203 2.1958416826799247 595.0730960062593 0.97464992062808 586.7392522180991 2.1764242134102356 0.008327215243879702 2.241045707278995 
37.00010780679236 8.758879195219558E-95 44.554443656286686 0.988652822161267 595.1689989410827 0.0 0.0 271.0 273.8823938374361 2.195705011436396 595.0360580992633 1.019981097324976 614.0286205896293 2.2419426527799677 0.008327215243879702 2.241045707278995 
38.00000661449149 1.0928311856634945E-94 44.2923463859992 0.9870764497738407 594.2200227638517 0.0 0.0 270.0 276.40588275751514 2.2003515810252257 594.094926876811 1.0164470507098418 611.9011245273307 2.213777501487326 1.2396735401453238 335.92896276337973 
39.00010131014324 1.3343199307765509E-94 44.38052660265912 0.986549730124184 593.9029375347586 0.0 0.0 270.0 270.8879399731758 2.199181813129824 593.7790895450529 1.0144521564272306 610.700198169192 2.254438489323909 1.9656323893492393 537.5822719808174 
40.000610383276694 1.3343199307765509E-94 44.34405094504886 0.9918614339597621 597.1005832437763 0.0 0.0 271.0 268.39922247066414 2.202974511516119 597.0060926208681 0.9755928836005278 587.3069159275167 2.1881841181254127 2.18624424111626 603.3970744061701 
