#####################################################################
# Alchemist log file - simulation started at: 2021-12-09T08:43+0000 #
#####################################################################
# random = 25.0
#
# The columns have the following meaning: 
# time localWarningInSystem[Min] localWarningInSystem[Max] localWarningInSystem[Mean] localWarningInSystem[Sum] meanWarningAtDetector[Sum] dataAtCollector[Sum] inSurveillanceArea[Sum] numDevicesAtDetector[Sum] localWarningInSurveillanceArea[Mean] localWarningInSurveillanceArea[Sum] sumWarningAtDetector[Mean] sumWarningAtDetector[Sum] meanWarningOverallAtDetector[Sum] meanWarningAtCollector[Sum] sumWarningAtCollector[Sum] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001312383417504 0.0 0.0 0.0 0.0 0.0 0.0 41.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 0.0 210.0 9.043348233212265 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.0003821373206847 0.0 0.0 0.0 0.0 0.0 0.0 243.0 35.72035001067647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.000127361038999 0.0 0.0 0.0 0.0 0.0 0.0 252.0 82.16523720607867 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.000125438444026 0.0 0.0 0.0 0.0 0.0 0.0 252.0 142.79746274516938 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.000217893870677 0.0 0.0 0.0 0.0 0.0 0.0 250.0 195.47146887885737 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.0005637520776745 0.0 0.0 0.0 0.0 0.0 0.0 250.0 225.36501259264443 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.00039036207767 0.0 0.0 0.0 0.0 0.0 0.0 250.0 233.35467063358863 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.000144692847407 0.0 0.0 0.0 0.0 0.0 0.0 250.0 236.02552856558987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
