#####################################################################
# Alchemist log file - simulation started at: 2021-12-09T08:43+0000 #
#####################################################################
# random = 18.0
#
# The columns have the following meaning: 
# time localWarningInSystem[Min] localWarningInSystem[Max] localWarningInSystem[Mean] localWarningInSystem[Sum] meanWarningAtDetector[Sum] dataAtCollector[Sum] inSurveillanceArea[Sum] numDevicesAtDetector[Sum] localWarningInSurveillanceArea[Mean] localWarningInSurveillanceArea[Sum] sumWarningAtDetector[Mean] sumWarningAtDetector[Sum] meanWarningOverallAtDetector[Sum] meanWarningAtCollector[Sum] sumWarningAtCollector[Sum] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001562157851807 0.0 0.0 0.0 0.0 0.0 0.0 80.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 0.0 243.0 13.816985493839578 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.000335869204933 0.0 0.0 0.0 0.0 0.0 0.0 259.0 70.3605415992434 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.00015410193969 0.0 0.0 0.0 0.0 0.0 0.0 262.0 137.1417409317395 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.000040342425776 0.0 0.0 0.0 0.0 0.0 0.0 262.0 193.7766197385696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.00012208503407 0.0 0.0 0.0 0.0 0.0 0.0 262.0 229.93098573909884 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.000193088978376 0.0 0.0 0.0 0.0 0.0 0.0 262.0 250.29117726960973 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.000304467954226 0.0 0.0 0.0 0.0 0.0 0.0 262.0 253.86208235119884 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.000347096650385 0.0 0.0 0.0 0.0 0.0 0.0 262.0 256.06304387453696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.0001800842272 0.0 0.0 0.0 0.0 0.0 0.0 262.0 256.02433383700946 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.000305484708804 0.0 0.0 0.0 0.0 0.0 0.0 262.0 252.66406516814303 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.000081667893106 0.0 0.0 0.0 0.0 0.0 0.0 262.0 252.92286094467497 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.00098117620298 0.0 0.0 0.0 0.0 0.0 0.0 262.0 256.376205487097 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.000052400515983 0.0 0.0 0.0 0.0 0.0 0.0 262.0 254.3775935722195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.00030602125791 0.0 0.0 0.0 0.0 0.0 0.0 263.0 254.10233910769213 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.00003524565826 0.0 0.0 0.0 0.0 0.0 0.0 263.0 253.4838775133743 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
