#####################################################################
# Alchemist log file - simulation started at: 2021-12-09T08:43+0000 #
#####################################################################
# random = 19.0
#
# The columns have the following meaning: 
# time localWarningInSystem[Min] localWarningInSystem[Max] localWarningInSystem[Mean] localWarningInSystem[Sum] meanWarningAtDetector[Sum] dataAtCollector[Sum] inSurveillanceArea[Sum] numDevicesAtDetector[Sum] localWarningInSurveillanceArea[Mean] localWarningInSurveillanceArea[Sum] sumWarningAtDetector[Mean] sumWarningAtDetector[Sum] meanWarningOverallAtDetector[Sum] meanWarningAtCollector[Sum] sumWarningAtCollector[Sum] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004337754240159 0.0 0.0 0.0 0.0 0.0 0.0 69.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 0.0 242.0 14.108739667618945 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.0006542964323732 0.0 0.0 0.0 0.0 0.0 0.0 278.0 57.11405882720113 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.001250047739465 0.0 0.0 0.0 0.0 0.0 0.0 282.0 121.68654510664624 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.000176074376318 0.0 0.0 0.0 0.0 0.0 0.0 281.0 193.63572903629552 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.000301334075228 0.0 0.0 0.0 0.0 0.0 0.0 282.0 237.04388768201215 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.00014150209955 0.0 0.0 0.0 0.0 0.0 0.0 282.0 264.33224070373535 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.00028343222476 0.0 0.0 0.0 0.0 0.0 0.0 282.0 273.63420626229504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.000232527185277 0.0 0.0 0.0 0.0 0.0 0.0 282.0 275.7745041724495 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.000150125740912 0.0 0.0 0.0 0.0 0.0 0.0 282.0 277.1554990413835 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.000046862243805 0.0 0.0 0.0 0.0 0.0 0.0 281.0 276.7615013412735 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.000685437850368 0.0 0.0 0.0 0.0 0.0 0.0 280.0 275.4799270593287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.000219967772288 0.0 0.0 0.0 0.0 0.0 0.0 281.0 277.6086432809163 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.000563309151683 0.0 0.0 0.0 0.0 0.0 0.0 279.0 278.8936863657438 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.0000484264915 0.0 0.0 0.0 0.0 0.0 0.0 280.0 279.31338527025815 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.00009466715415 0.0 0.0 0.0 0.0 0.0 0.0 283.0 273.8823581039649 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.000520082988775 0.0 0.0 0.0 0.0 0.0 0.0 285.0 276.26454195002384 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.000181720267502 0.0 0.0 0.0 0.0 0.0 0.0 285.0 272.04469617388054 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.00067536117915 0.0 0.0 0.0 0.0 0.0 0.0 286.0 276.8205562748136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.00070701315694 0.0 0.0 0.0 0.0 0.0 0.0 285.0 279.6489641490306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.00078341635751 0.0 0.0 0.0 0.0 0.0 0.0 285.0 279.17829212439966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.000079339831515 0.0 0.0 0.0 0.0 0.0 0.0 285.0 276.04108817832184 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.000100906614435 0.0 0.0 0.0 0.0 0.0 0.0 286.0 284.7220890009761 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.000879973943647 0.0 0.0 0.0 0.0 0.0 0.0 286.0 282.1674902517319 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.000165031036605 0.0 0.0 0.0 0.0 0.0 0.0 286.0 279.0805292063393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.000052909417292 0.0 0.0 0.0 0.0 0.0 0.0 286.0 281.1759619074161 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.00030007301504 0.0 0.0 0.0 0.0 0.0 0.0 286.0 279.5880180998736 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.000312635057842 0.0 0.0 0.0 0.0 0.0 0.0 286.0 282.6149875015154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.000150304243576 0.0 0.0 0.0 0.0 0.0 0.0 285.0 279.43440519848855 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.000057201561088 0.0 0.0 0.0 0.0 0.0 0.0 286.0 277.5739429985619 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.000018861988966 3.1423461755770903E-96 48.394131723167476 1.2697066552631004 764.3634064683852 0.0 0.0 284.0 276.7129587202996 2.691361192422194 764.3465786479029 0.009249732066720844 5.568338704165905 0.020123158416279163 0.0 0.0 
32.00099202229684 2.9381683509081863E-96 48.15677788187258 1.2671639593668342 762.832703538833 0.0 0.0 285.0 280.00135025145863 2.67654873568894 762.8163896713481 0.2071462161229945 124.70202210604228 0.44536221698235423 0.0 0.0 
33.00000557717517 3.360675289765647E-96 48.199335162335196 1.2645659285683786 761.2686889981628 0.0 0.0 283.0 280.1686438251908 2.689940251916701 761.2530912924262 0.674571320489206 406.0919349344981 1.449455333009629 0.0 0.0 
34.00059481348189 3.360675289765647E-96 48.0261295129542 1.2639430781623002 760.8937330537049 0.0 0.0 284.0 278.5230539623088 2.679149944806882 760.878584325155 1.0369404030211085 624.2381226187102 2.2412439966394504 0.0 0.0 
35.00038879637174 3.360675289765647E-96 47.96879921508824 1.2637990328792141 760.8070177932875 0.0 0.0 285.0 282.78928639662513 2.669447271278705 760.7924723144309 1.2198514192754706 734.3505544038278 2.596811794962653 0.0 0.0 
36.00193230524397 3.360675289765647E-96 47.67125334496427 1.2622648070667006 759.8834138541538 0.0 0.0 285.0 280.22571521147256 2.666207129243699 759.8690318344541 1.2729365757194666 766.3078185831098 2.734609198891026 0.020123158416279163 5.568338704165905 
37.000190671374526 3.360675289765647E-96 47.700924688209426 1.262486618675304 760.0169444425319 0.0 0.0 285.0 279.78947902551727 2.666677894009244 760.0031997926345 1.2783341357020865 769.5571496926648 2.750486374158765 0.44536221698235423 124.70202210604228 
38.00000956727881 2.8910016797572453E-96 47.700924688209426 1.2651124312486526 761.5976836116891 0.0 0.0 286.0 279.6010954721776 2.662881807694882 761.5841970007361 1.2605560689794564 758.8547535256284 2.714062161466532 1.449455333009629 406.0919349344981 
39.00007188999686 3.613193230940969E-96 47.700924688209426 1.264770713540255 761.3919695512341 0.0 0.0 286.0 280.41786682074553 2.66216323496751 761.3786852007081 1.25374973238746 754.7573388972453 2.6915451124935514 1.449455333009629 406.0919349344981 
40.00052874046996 6.179905894544881E-96 47.60561817712015 1.263059026086993 760.3615337043697 0.0 0.0 286.0 283.43180061417877 2.658560884833047 760.3484130622505 1.2639618060649311 760.9050072510836 2.6846140962384974 1.449455333009629 406.0919349344981 
41.000041560881975 5.42980403487957E-96 47.60561817712015 1.2634959074315883 760.6245362738164 0.0 0.0 286.0 283.13685524310756 2.659483328891759 760.6122320630429 1.29354884667798 778.7164057001538 2.7503180574338537 1.449455333009629 406.0919349344981 
42.00012643459766 4.748325041142514E-96 47.491501688070976 1.2657457060595163 761.9789150478292 0.0 0.0 285.0 277.8798075099685 2.6735678056865826 761.9668246206763 1.2519204680518763 753.6561217672362 2.7121658407662457 1.449455333009629 406.0919349344981 
43.000168752117254 4.748325041142514E-96 47.42743141796386 1.2656308012835258 761.9097423726821 0.0 0.0 284.0 283.6628359301905 2.6827391719943567 761.8979248463979 1.2752043597378682 767.6730245621909 2.7062869270302135 1.449455333009629 406.0919349344981 
44.000409338563955 4.170316503136969E-96 47.44930577637514 1.2658439259710952 762.0380434345998 0.0 0.0 285.0 281.3420532589848 2.673776970139421 762.0264364897349 1.252948199517766 754.2748161096873 2.6809885240133373 1.449455333009629 406.0919349344981 
45.000271783317324 3.823768204877836E-96 47.25988764223681 1.2661138505313223 762.2005380198565 0.0 0.0 285.0 282.79425805611453 2.6743480340847032 762.18918971414 1.2508543218109518 753.0143017301918 2.6627637594422873 1.449455333009629 406.0919349344981 
46.000156842923715 3.5824719255959376E-96 47.25988764223681 1.2645046451397413 761.2317963741236 0.0 0.0 285.0 285.82995032574 2.6709492148385325 761.2205262289821 1.2786403842657643 769.7415113279856 2.6930050907918015 1.449455333009629 406.0919349344981 
47.000409370491255 3.741623883745469E-96 47.199014136297905 1.2625411937836646 760.0497986577658 0.0 0.0 285.0 287.7669244702089 2.666803238996501 760.0389231140026 1.28826211519408 775.5337933468419 2.695006713417925 1.449455333009629 406.0919349344981 
48.00000114160084 3.741623883745469E-96 47.452732794676216 1.2629534087557297 760.2979520709497 0.0 0.0 284.0 283.47660071023506 2.677067407652158 760.2871437732124 1.2813059025883644 771.3461533581897 2.7210223045769006 1.449455333009629 406.0919349344981 
49.00000454211186 3.3560668591224835E-96 47.40293357444577 1.2600866640919228 758.5721717833379 0.0 0.0 284.0 281.17720138400284 2.6709920054794782 758.5617295561718 1.2730401627932968 766.3701780015678 2.725577231117463 1.449455333009629 406.0919349344981 
50.00237107280028 2.9443940606299914E-96 47.46934415799065 1.2600737344473858 758.5643881373268 0.0 0.0 284.0 285.13557662632587 2.6709653932051145 758.5541716702521 1.3123875558496472 790.0573086214897 2.7708128111171155 1.7254647990035016E-11 9.583956642746998E-11 
51.00029684910252 3.366973114131495E-96 47.46934415799065 1.2605436178011988 758.8472579163224 0.0 0.0 284.0 278.9106411291315 2.671961712167883 758.8371262556784 1.274285022409397 767.1195834904519 2.75041346714085 2.6809885240133373 754.2748161096873 
