#####################################################################
# Alchemist log file - simulation started at: 2021-12-09T08:43+0000 #
#####################################################################
# random = 28.0
#
# The columns have the following meaning: 
# time localWarningInSystem[Min] localWarningInSystem[Max] localWarningInSystem[Mean] localWarningInSystem[Sum] meanWarningAtDetector[Sum] dataAtCollector[Sum] inSurveillanceArea[Sum] numDevicesAtDetector[Sum] localWarningInSurveillanceArea[Mean] localWarningInSurveillanceArea[Sum] sumWarningAtDetector[Mean] sumWarningAtDetector[Sum] meanWarningOverallAtDetector[Sum] meanWarningAtCollector[Sum] sumWarningAtCollector[Sum] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0002059193013424 0.0 0.0 0.0 0.0 0.0 0.0 87.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 0.0 247.0 10.670955091475014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.0002059193013424 0.0 0.0 0.0 0.0 0.0 0.0 264.0 53.167212189359674 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.000114194277555 0.0 0.0 0.0 0.0 0.0 0.0 266.0 116.04755853575524 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 266.0 184.8482057280755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.000082113019003 0.0 0.0 0.0 0.0 0.0 0.0 266.0 233.68400197212927 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 267.0 254.19581142499564 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 267.0 260.593610505064 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 267.0 260.02620502210203 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.00008245372414 0.0 0.0 0.0 0.0 0.0 0.0 268.0 260.39458315766274 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.000032908168158 0.0 0.0 0.0 0.0 0.0 0.0 268.0 256.54026987063213 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.000025503437389 0.0 0.0 0.0 0.0 0.0 0.0 269.0 261.4052832648756 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 268.0 261.44144794598793 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.000205919301342 0.0 0.0 0.0 0.0 0.0 0.0 267.0 260.6904068764949 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.000147506697076 0.0 0.0 0.0 0.0 0.0 0.0 269.0 264.3012064233471 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.000055856100705 0.0 0.0 0.0 0.0 0.0 0.0 267.0 257.8857140589099 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.00012453665543 0.0 0.0 0.0 0.0 0.0 0.0 267.0 264.24442016455623 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.000034548417354 0.0 0.0 0.0 0.0 0.0 0.0 267.0 264.36449020716407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.000013696444924 0.0 0.0 0.0 0.0 0.0 0.0 267.0 268.19114930015434 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 267.0 267.6355257546138 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 268.0 264.12428043255426 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 268.0 259.93492787683425 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 268.0 262.72483237698725 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 269.0 264.34161920143305 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 268.0 265.09009677025364 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.000149589687688 0.0 0.0 0.0 0.0 0.0 0.0 268.0 265.37752871821004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.000141324882282 0.0 0.0 0.0 0.0 0.0 0.0 269.0 258.6829921551784 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 269.0 265.75228070119437 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.000205919301344 0.0 0.0 0.0 0.0 0.0 0.0 269.0 257.2258989402415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.00016516787486 0.0 0.0 0.0 0.0 0.0 0.0 269.0 262.2433594983344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.000000128229114 6.91450945602153E-91 48.53171248190431 1.3274257338496869 799.1102917775116 0.0 0.0 270.0 258.6818962501424 2.9595261662147982 799.0720648779958 0.0029858500002317065 1.7974817001394585 0.0069486180756975525 0.0 0.0 
32.000205919301344 6.91450945602153E-91 48.75330575122814 1.3264538266216082 798.5252036262076 0.0 0.0 268.0 263.30435152917687 2.9793147413089414 798.4563506707959 0.17829815493818874 107.33548927279001 0.4076479885327536 0.0 0.0 
33.00019327270604 9.621870554781731E-91 48.68293514507051 1.3255571680670164 797.985415176344 0.0 0.0 269.0 261.589686594514 2.9662408486369922 797.9187882833513 0.7631223294770617 459.3996423451969 1.7561840771547887 0.0 0.0 
34.00000999751904 1.135143588722647E-90 48.66589909929541 1.326720324140132 798.6856351323587 0.0 0.0 267.0 263.70901473900545 2.990954956607132 798.5849734141035 1.1632039433686447 700.2487739079297 2.6553842863543005 0.0 0.0 
35.00002490003195 1.135143588722647E-90 48.381228341963265 1.3271277925140659 798.930931093467 0.0 0.0 267.0 261.1549069448287 2.9918902509463687 798.8346970026803 1.2562203631049087 756.244658589163 2.8957704353949834 0.0069486180756975525 1.7974817001394585 
36.000205919301344 1.253057958356715E-90 48.41860383083425 1.3262311632628276 798.3911602842215 0.0 0.0 268.0 263.43331544793193 2.9787233152945602 798.2978484989414 1.3034372719682124 784.6692377248584 2.9786256775861353 0.4076479885327536 107.33548927279001 
37.0001371169391 1.1235053754618042E-90 48.41860383083425 1.3232077185119615 796.5710465442007 0.0 0.0 269.0 261.1959269556772 2.9608907780015414 796.4796192824145 1.2913871217856232 777.4150473149501 2.9763674203345105 1.7561840771547887 459.3996423451969 
38.000205919301344 1.5626299448173574E-90 48.33045471299048 1.3289196519071256 800.0096304480898 0.0 0.0 270.0 263.03577087830774 2.9627693862500615 799.9477342875168 1.2947407070119445 779.4339056211792 2.963223986678909 2.6553842863543005 700.2487739079297 
39.000053672287194 1.8030330305592172E-90 48.35408871203406 1.3303186044512367 800.8517998796452 0.0 0.0 270.0 260.73099504335204 2.965899159425518 800.7927730448904 1.2964074140029198 780.4372632297639 2.9932661557940192 2.6553842863543005 700.2487739079297 
40.000205919301344 1.479425145610644E-90 48.35408871203406 1.3292157864906313 800.1879034673601 0.0 0.0 270.0 259.6695838888509 2.963441788932687 800.1292830118254 1.2888976250604818 775.9163702864112 2.9880910912482332 2.6553842863543005 700.2487739079297 
41.000001064350734 1.5066725305845275E-90 48.28000258989159 1.3320680630946533 801.904973982981 0.0 0.0 269.0 262.5042716188286 2.9807553197286616 801.8231810070095 1.2894188486167724 776.2301468672903 2.957019107081127 2.9763674203345105 777.4150473149501 
42.000205919301344 1.6093873797303025E-90 48.3315287350071 1.332585563265707 802.2165090859554 0.0 0.0 269.0 260.78454179404713 2.9819160485023763 802.1354170471392 1.2716886836651395 765.5565875664198 2.9355903624495236 2.963223986678909 779.4339056211792 
43.000205919301344 1.5066725305845275E-90 48.05628871554323 1.3334299093715756 802.7248054416877 0.0 0.0 269.0 264.5390891039082 2.9838178338912744 802.6469973167522 1.3067084936226876 786.638513160853 2.973619194900416 2.9932661557940192 780.4372632297639 
44.000205919301344 1.5066725305845275E-90 48.21486856188052 1.3374731880813988 805.1588592250015 0.0 0.0 269.0 264.7355270612982 2.992877309405181 805.0839962299932 1.3125023588497027 790.1264200275098 2.9845877838850083 2.9932661557940192 780.4372632297639 
